"HHINCOME","FAMSIZE","NCHILD","YNGCH","SEX","AGE","MARST","RACE","RACED","SPEAKENG","RACWHT","EDUC","EDUCD","EMPSTAT","EMPSTATD","CLASSWKR","CLASSWKRD","OCC","WKSWORK1","UHRSWORK","WORKEDYR","INCWAGE","OCCSCORE","VETDISAB","PWSTATE2","PWCOUNTY"
130900,1,0,99,1,26,6,1,100,3,2,11,114,1,10,2,22,710,52,40,3,45900,45,0,39,61
40000,4,2,6,1,29,1,1,100,3,2,8,81,1,10,2,22,8990,52,40,3,40000,23,0,39,0
120000,3,1,2,1,32,1,1,100,3,2,8,81,1,10,2,28,3740,52,52,3,80000,33,0,39,61
120000,3,1,2,2,27,1,1,100,3,2,7,71,1,10,2,28,110,52,40,3,40000,42,0,39,0
25000,4,2,1,1,34,1,2,200,4,1,6,63,1,10,2,22,4020,52,37,3,13000,16,0,39,89
46200,2,0,99,2,31,6,1,100,3,2,8,81,1,10,2,23,9645,8,38,3,1200,25,0,39,0
46200,2,0,99,1,33,6,1,100,3,2,6,64,1,10,2,22,6600,52,40,3,45000,20,0,39,0
29000,1,0,99,2,28,6,8,801,3,2,6,65,1,10,2,23,5940,52,36,3,29000,25,0,39,0
136000,3,1,0,1,31,1,1,100,3,2,10,101,1,10,2,22,2710,52,42,3,51000,42,0,39,35
136000,3,1,0,2,33,1,1,100,3,2,11,114,1,10,2,23,3258,40,40,3,85000,21,0,39,35
85000,2,0,99,1,27,6,1,100,3,2,10,101,1,10,2,22,800,52,45,3,70000,38,0,39,35
85000,2,0,99,2,29,6,1,100,3,2,10,101,1,10,1,14,6050,40,20,3,15000,9,0,39,153
85000,3,1,6,1,31,1,3,399,3,1,6,63,1,10,2,22,8140,52,40,3,53000,31,0,39,49
85000,3,1,6,2,34,1,1,100,3,2,10,101,1,10,2,22,5240,52,40,3,32000,25,0,39,49
100000,4,2,4,2,32,1,1,100,3,2,7,71,1,10,2,22,9620,52,40,3,40000,20,0,39,0
100000,4,2,4,1,32,1,1,100,3,2,7,71,1,10,2,28,3870,52,60,3,60000,32,0,39,0
10000,1,0,99,1,34,6,1,100,3,2,8,81,1,10,2,22,4840,35,35,3,10000,24,0,39,49
61200,3,1,1,1,32,4,1,100,3,2,7,71,1,10,2,22,8140,52,56,3,42000,31,1,39,165
61200,3,1,1,2,26,6,2,200,3,1,7,71,1,10,2,22,5240,52,40,3,19200,25,0,39,17
65970,3,0,99,1,29,6,2,200,3,1,6,63,1,10,2,22,8990,52,40,3,40000,23,0,39,35
32800,1,0,99,2,35,6,1,100,3,2,6,65,1,10,2,22,5940,52,40,3,25000,25,0,39,169
31300,1,0,99,2,29,6,1,100,4,2,10,101,1,10,2,23,2310,40,40,3,31300,27,0,39,49
106000,4,2,5,2,35,4,1,100,3,2,11,115,1,10,2,27,5310,52,40,3,77000,25,0,39,153
106000,4,2,5,1,34,6,1,100,3,2,7,71,1,10,2,22,8140,52,55,3,29000,31,0,39,0
30300,6,4,3,1,32,1,1,100,3,2,6,63,1,10,1,14,6250,52,45,3,30000,27,0,39,113
128800,3,0,99,2,27,1,1,100,3,2,6,65,1,10,2,22,7905,52,54,3,32800,30,0,39,109
118300,2,0,99,1,27,6,1,100,3,2,8,81,1,10,2,28,3870,52,40,3,70000,32,0,39,35
51000,4,2,16,1,27,1,1,100,3,2,6,63,1,10,2,22,8225,52,40,3,38000,23,0,39,35
31100,4,2,3,1,27,1,1,100,3,2,6,64,1,10,2,22,9620,52,40,3,30000,20,0,39,0
55000,4,2,15,1,32,1,1,100,4,2,6,63,1,10,2,22,4760,52,40,3,55000,24,0,39,61
25000,3,2,4,1,26,3,1,100,3,2,4,40,1,10,2,22,7220,52,35,3,25000,30,0,39,169
40900,1,0,99,2,31,4,1,100,3,2,6,63,1,10,2,22,4720,52,40,3,10000,18,0,39,0
150000,2,0,99,2,33,1,4,400,4,1,10,101,1,10,2,22,910,52,40,3,70000,42,0,39,0
150000,2,0,99,1,31,1,1,100,3,2,10,101,1,10,2,23,3255,52,40,3,80000,21,0,39,35
105000,2,0,99,2,32,1,1,100,3,2,11,114,1,10,2,28,2014,52,40,3,45000,27,0,39,49
105000,2,0,99,1,33,1,1,100,3,2,11,116,1,10,2,27,2205,52,45,3,60000,41,0,39,0
42000,1,0,99,1,30,6,8,802,4,2,10,101,1,10,2,22,4720,52,38,3,42000,18,0,39,0
320000,2,0,99,2,30,1,1,100,3,2,10,101,1,10,2,22,120,52,45,3,165000,42,0,39,35
320000,2,0,99,1,32,1,1,100,3,2,10,101,1,10,2,22,705,52,50,3,155000,42,0,39,35
74500,2,0,99,1,27,6,1,100,3,2,6,65,1,10,2,22,8740,52,40,3,44500,23,0,39,0
74500,2,0,99,2,27,6,1,100,3,2,6,63,1,10,2,22,3421,52,40,3,30000,25,0,39,0
237100,2,0,99,1,31,6,1,100,3,2,10,101,1,10,2,23,2100,52,40,3,110000,62,0,39,35
237100,2,0,99,2,30,6,1,100,3,2,10,101,1,10,2,22,710,52,50,3,52000,45,0,39,35
237100,1,0,99,2,30,6,1,100,3,2,10,101,1,10,2,22,4040,52,40,3,55000,25,0,39,35
28500,6,4,2,1,32,4,1,100,3,2,6,64,1,10,2,22,9130,52,30,3,20000,25,0,39,0
73000,2,0,99,2,27,1,1,100,3,2,11,116,1,10,2,22,3160,52,45,3,66000,26,0,39,0
73000,2,0,99,1,29,1,1,100,3,2,11,115,1,10,2,23,3110,6,45,3,7000,21,0,39,0
48000,3,1,2,1,30,1,1,100,3,2,6,63,1,10,2,22,4700,52,40,3,25000,42,0,39,0
48000,3,1,2,2,31,1,1,100,3,2,7,71,1,10,2,22,7840,52,40,3,23000,23,0,39,0
95000,3,1,6,2,31,1,1,100,3,2,10,101,1,10,2,22,2016,52,40,3,36000,27,0,39,153
120000,3,1,1,1,30,1,1,100,3,2,10,101,1,10,2,22,1450,52,55,3,120000,46,0,39,139
119400,2,0,99,1,28,6,1,100,3,2,5,50,1,10,2,22,52,52,50,3,80000,42,0,39,49
119400,2,0,99,2,28,4,1,100,3,2,7,71,1,10,2,27,9130,40,30,3,14400,25,3,39,0
82000,2,0,99,2,31,6,1,100,3,2,7,71,1,10,2,22,8740,52,40,3,30000,23,0,39,0
82000,2,0,99,1,29,6,1,100,3,2,7,71,1,10,2,28,9620,52,40,3,52000,20,0,39,35
67500,2,0,99,1,25,6,1,100,3,2,6,63,1,10,1,13,2920,45,35,3,0,27,0,39,49
67500,1,0,99,1,31,6,1,100,3,2,6,63,1,10,2,22,4055,52,30,3,14000,11,0,39,49
108000,3,1,9,2,25,6,1,100,3,2,11,114,1,10,2,22,860,52,40,3,53000,36,0,39,35
108000,3,1,9,1,25,6,1,100,3,2,10,101,1,10,2,22,860,52,40,3,55000,36,0,39,103
32100,2,0,99,1,28,6,2,200,3,1,6,64,1,10,2,22,3603,52,24,3,22100,16,0,39,49
47000,1,0,99,2,34,6,1,100,5,2,11,116,1,10,2,22,1970,52,40,3,47000,30,0,39,35
94400,2,0,99,1,26,6,1,100,3,2,6,63,1,10,2,22,8140,52,48,3,34400,31,0,39,0
49000,1,0,99,1,31,6,1,100,3,2,6,63,1,10,2,22,4000,52,55,3,49000,16,0,39,0
7500,5,3,1,2,25,6,1,100,3,2,6,65,1,10,2,22,3603,52,50,3,5000,16,0,39,23
16200,1,0,99,2,35,6,1,100,3,2,11,114,1,10,2,23,2350,26,40,3,5100,20,0,39,153
55080,3,1,2,1,29,6,1,100,3,2,6,65,1,10,2,22,4251,45,60,3,55000,17,0,39,0
55080,3,1,2,2,29,6,1,100,3,2,7,71,1,10,2,22,520,3,2,3,80,42,0,39,0
105300,4,2,0,2,28,1,1,100,3,2,10,101,1,10,2,22,1108,52,55,3,59000,33,0,39,49
17700,3,2,11,2,31,6,1,100,3,2,10,101,1,10,2,22,5160,52,40,3,17700,26,0,39,61
78000,2,0,99,1,30,6,1,100,3,2,6,64,1,10,2,22,7340,40,40,3,28000,30,0,39,0
42000,6,4,5,1,32,1,1,100,3,2,6,61,1,10,2,22,110,52,30,3,30000,42,0,39,109
23000,3,1,7,2,33,6,1,100,3,2,6,63,1,10,2,22,4110,52,40,3,13000,11,0,39,109
110500,5,0,99,2,33,6,1,100,4,2,2,26,1,10,2,22,9620,26,35,3,16000,20,0,39,0
110500,5,0,99,1,26,6,1,100,4,2,2,26,1,10,2,22,4750,52,45,3,26000,24,0,39,0
73300,1,0,99,1,28,6,1,100,3,2,10,101,1,10,2,22,20,52,45,3,75000,42,0,39,0
118500,4,2,1,1,27,1,1,100,3,2,6,63,1,10,2,22,8740,52,45,3,74000,23,0,39,139
118500,4,2,1,2,26,1,1,100,3,2,6,65,1,10,2,22,205,52,50,3,45000,24,0,39,0
78000,4,2,4,1,27,6,1,100,3,2,6,63,1,10,2,22,6260,52,48,3,50000,20,0,39,0
78000,4,2,4,2,29,6,1,100,3,2,6,63,1,10,2,22,4720,52,40,3,28000,18,0,39,0
54000,5,3,2,2,35,1,1,100,3,2,8,81,1,10,2,22,3610,35,20,3,20000,16,0,39,3
150600,3,1,3,2,33,1,1,100,3,2,10,101,1,10,1,13,4510,3,40,3,0,19,0,39,49
120000,2,0,99,1,33,6,1,100,3,2,10,101,1,10,2,22,640,52,45,3,70000,43,0,39,49
120000,2,0,99,2,28,6,1,100,3,2,8,81,1,10,2,22,3424,52,55,3,50000,25,0,39,49
112800,9,7,5,1,35,1,1,100,3,2,6,63,1,10,2,22,8000,52,40,3,60000,30,0,39,3
57900,11,9,2,1,33,1,1,100,4,2,6,65,1,10,2,22,8140,52,40,3,40300,31,0,39,0
75000,4,2,2,1,35,1,1,100,3,2,7,71,1,10,2,22,6355,52,40,3,50000,34,0,39,3
75000,4,2,2,2,32,1,1,100,3,2,6,63,1,10,2,22,4810,52,40,3,25000,36,0,39,0
160000,2,1,2,2,35,6,1,100,3,2,6,63,1,10,2,22,2633,52,40,3,35000,38,0,39,61
147000,3,1,1,1,34,1,1,100,3,2,10,101,1,10,2,22,1530,2,75,3,100000,49,0,39,0
50000,2,0,99,1,25,1,1,100,3,2,7,71,1,10,2,22,7315,52,48,3,36000,30,0,39,49
49000,4,2,5,2,32,1,2,200,3,1,8,81,1,10,2,22,4055,52,32,3,17000,11,0,39,113
49000,4,2,5,1,33,1,2,200,3,1,4,40,1,10,2,22,9600,52,40,3,32000,23,0,39,113
25000,2,0,99,2,32,6,1,100,3,2,6,63,1,10,2,22,3648,52,40,3,25000,16,0,39,0
95000,3,1,2,1,27,1,1,100,3,2,6,63,1,10,2,22,7750,52,50,3,65000,23,0,39,0
12000,3,1,3,2,34,4,1,100,3,2,6,64,1,10,2,22,4110,20,30,3,10000,11,0,39,49
92850,2,0,99,2,33,1,1,100,3,2,10,101,1,10,2,28,2350,52,29,3,17500,20,0,39,153
72000,1,0,99,1,28,6,1,100,3,2,10,101,1,10,2,22,110,52,40,3,72000,42,0,39,3
69900,4,0,99,2,26,6,1,100,3,2,10,101,1,10,2,23,2040,52,30,3,32600,24,0,39,49
15300,2,0,99,2,30,6,2,200,3,1,6,64,1,10,2,22,4720,52,40,3,11700,18,0,39,113
80000,1,0,99,2,27,6,1,100,3,2,10,101,1,10,2,23,2040,52,40,3,18000,24,0,39,49
36600,2,1,6,2,25,6,1,100,3,2,6,63,1,10,2,22,8800,52,40,3,28500,23,0,39,165
42500,4,2,3,1,35,1,1,100,3,2,7,71,1,10,2,25,2634,13,40,3,5900,38,1,39,113
42500,4,2,3,2,29,1,1,100,3,2,6,65,1,14,2,25,2805,52,40,3,36600,33,1,39,57
29000,1,0,99,2,35,3,1,100,3,2,6,64,1,10,2,22,4700,52,40,3,29000,42,0,39,0
76200,2,0,99,2,31,4,7,700,3,1,10,101,1,10,1,13,2910,52,20,3,0,27,0,39,165
76200,2,0,99,1,32,6,1,100,3,2,10,101,1,10,2,22,7700,52,40,3,75000,38,0,39,113
64310,1,0,99,1,33,6,1,100,3,2,11,114,1,10,2,27,1860,52,45,3,64000,39,0,39,49
122000,6,4,0,1,33,1,1,100,3,2,6,65,1,10,2,28,9122,52,40,3,60000,30,0,39,153
55000,2,0,99,2,25,1,1,100,3,2,7,71,1,10,2,22,5740,52,36,3,25000,22,0,39,113
55000,2,0,99,1,28,1,1,100,3,2,6,63,1,10,2,22,5610,52,40,3,30000,26,0,39,113
53000,1,0,99,2,35,6,1,100,5,2,11,114,1,10,2,22,230,52,45,3,53000,27,0,39,35
43000,1,0,99,1,29,6,1,100,3,2,11,114,1,10,2,23,2002,52,43,3,43000,33,0,39,0
40000,2,0,99,1,31,6,1,100,3,2,6,63,1,10,2,22,7810,52,40,3,20000,29,0,39,0
127500,5,3,5,1,34,1,1,100,3,2,6,65,1,10,2,22,7750,52,45,3,60000,23,0,39,0
127500,5,3,5,2,33,1,1,100,3,2,8,81,1,10,2,22,3500,52,55,3,65000,11,0,39,0
260000,3,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,6230,52,40,3,30000,24,0,39,35
95000,2,0,99,1,34,6,1,100,3,2,7,71,1,10,2,22,9130,52,55,3,53000,25,1,39,61
95000,2,0,99,1,33,4,1,100,3,2,6,65,1,10,2,22,5860,52,40,3,42000,25,0,39,61
70000,5,3,0,1,27,1,1,100,4,2,6,64,1,10,2,22,9130,52,40,3,45000,25,0,39,0
109000,2,1,12,1,34,6,2,200,3,1,11,114,1,10,2,22,20,52,55,3,109000,42,1,39,35
22900,6,4,0,1,27,6,1,100,3,2,6,63,1,10,2,22,9600,52,48,3,20000,23,0,39,0
62000,1,0,99,2,30,6,1,100,3,2,11,114,1,10,2,28,2300,52,40,3,62000,27,0,39,49
104000,2,0,99,2,35,1,2,200,3,1,10,101,1,10,2,22,630,51,40,3,54000,43,0,39,35
119000,2,0,99,2,27,1,8,801,3,2,6,65,1,10,2,22,2300,52,40,3,24000,27,0,39,0
119000,2,0,99,1,28,1,1,100,3,2,6,65,1,10,2,22,20,52,55,3,55000,42,0,39,0
119000,1,0,99,1,27,6,4,400,3,1,6,65,1,10,2,22,3323,52,36,3,40000,25,0,39,35
48500,2,0,99,2,27,6,1,100,3,2,6,63,1,10,2,22,7700,52,40,3,32000,38,0,39,7
40000,3,0,99,1,27,1,1,100,3,2,6,63,1,10,2,22,5240,52,50,3,19000,25,0,39,0
74000,2,0,99,1,26,6,1,100,3,2,6,63,1,10,2,22,7925,52,60,3,58000,23,0,39,0
108000,3,1,7,2,34,1,1,100,3,2,8,81,1,10,2,22,2145,52,25,3,18000,25,0,39,49
108000,3,1,7,1,35,1,1,100,3,2,7,71,1,10,2,28,3740,52,70,3,90000,33,0,39,41
2400,1,0,99,2,31,6,2,200,3,1,6,65,1,10,2,25,5550,52,1,3,2400,34,0,39,35
17100,3,2,10,2,30,4,2,200,3,1,6,65,1,10,2,28,4220,52,20,3,17100,19,0,39,61
92000,5,2,0,1,32,1,1,100,3,2,7,71,1,10,2,22,6260,52,40,3,34000,20,0,39,0
92000,5,0,99,1,29,6,1,100,3,2,10,101,1,10,2,22,440,52,40,3,18000,42,0,39,0
73000,2,0,99,1,31,6,1,100,3,2,7,71,1,10,2,22,9620,52,50,3,50000,20,0,39,49
73000,2,0,99,2,28,6,1,100,3,2,7,71,1,10,2,22,5000,52,40,3,23000,42,0,39,49
32000,2,1,1,2,28,6,1,100,6,2,7,71,1,10,2,22,4020,52,40,3,32000,16,0,39,35
51000,3,1,1,1,35,1,1,100,3,2,6,65,1,10,2,22,5600,52,25,3,21000,25,0,39,0
38000,3,0,99,1,34,6,1,100,3,2,6,63,1,10,2,22,5350,52,45,3,38000,25,0,39,0
76800,3,0,99,1,31,6,1,100,3,2,11,114,1,10,2,23,2014,5,40,3,1800,27,0,39,61
55000,2,0,99,2,32,1,1,100,3,2,10,101,1,10,2,23,2722,52,40,3,36000,32,0,39,35
144000,3,1,2,2,27,1,1,100,3,2,10,101,1,10,2,22,410,52,44,3,64000,20,0,39,49
144000,3,1,2,1,29,1,1,100,3,2,10,101,1,10,2,22,5000,52,45,3,60000,42,0,39,49
36000,3,1,0,2,26,6,1,100,3,2,7,71,1,10,2,22,9620,49,45,3,28000,20,0,39,0
36000,3,1,0,1,28,6,8,836,3,1,6,63,1,10,2,22,4720,12,30,3,4000,18,0,39,0
97000,2,0,99,1,32,6,1,100,3,2,7,71,1,10,2,22,7360,43,75,3,78000,34,0,39,0
140000,3,1,1,1,26,1,1,100,3,2,11,114,1,10,2,22,120,52,40,3,85000,42,0,39,0
140000,3,1,1,2,26,1,1,100,3,2,10,101,1,10,2,23,3255,52,36,3,55000,21,0,39,0
55000,1,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,4850,52,45,3,55000,24,0,39,49
80000,4,2,1,1,33,1,6,610,4,1,11,114,1,10,2,22,1021,52,40,3,80000,33,0,39,61
60000,4,2,3,1,30,1,8,813,3,2,7,71,1,10,2,22,520,52,40,3,45000,42,0,39,0
60000,4,2,3,2,30,1,6,600,4,1,6,63,1,10,2,23,3602,20,37,3,15000,16,0,39,0
93000,2,0,99,1,29,1,1,100,3,2,10,101,1,10,2,22,2810,51,55,3,45000,39,0,39,35
93000,2,0,99,2,30,1,1,100,3,2,10,101,1,10,2,27,5740,51,38,3,48000,22,0,39,35
82000,2,0,99,1,26,1,1,100,3,2,6,65,1,10,2,22,150,52,41,3,40000,42,0,39,35
82000,2,0,99,2,28,1,1,100,3,2,11,114,1,10,2,28,2310,52,40,3,42000,27,0,39,103
187700,5,1,9,1,28,1,8,801,3,2,8,81,1,10,2,22,7210,52,65,3,50000,27,0,39,153
187700,5,1,9,2,27,1,1,100,3,2,6,63,1,10,2,22,4010,52,55,3,35000,42,0,39,133
103000,2,0,99,2,33,6,1,100,3,2,8,81,1,10,2,22,3255,52,40,3,60000,21,0,39,0
103000,2,0,99,1,34,6,1,100,3,2,7,71,1,10,2,22,20,40,45,3,30000,42,0,39,0
192000,1,0,99,1,32,6,1,100,3,2,10,101,1,10,2,22,4965,52,40,3,192000,24,0,39,49
103900,7,3,0,2,27,6,8,801,3,2,7,71,1,10,2,23,5310,52,40,3,27000,25,0,39,61
3000,3,1,0,1,30,4,6,640,6,1,6,63,1,10,2,22,9620,38,40,3,2000,20,0,39,93
106000,5,3,14,1,34,1,1,100,3,2,6,65,1,10,2,28,3870,52,40,3,50000,32,0,39,0
21000,4,2,3,1,32,1,1,100,5,2,11,114,1,10,2,27,2205,52,20,3,21000,41,0,39,35
1200,1,0,99,2,27,6,1,100,3,2,11,115,1,10,2,23,3090,3,85,3,1200,80,0,39,61
67000,1,0,99,1,31,6,1,100,3,2,11,115,1,10,2,23,3100,52,75,3,67000,80,0,39,35
42000,5,3,3,1,27,1,1,100,3,2,7,71,1,10,2,22,7200,52,40,3,42000,27,0,39,49
27000,1,0,99,2,29,6,2,200,3,1,10,101,1,10,2,22,5400,52,40,3,27000,25,0,39,35
59500,8,6,0,1,32,1,1,100,3,2,6,63,1,10,2,22,8225,52,40,3,43500,23,0,39,139
85000,4,2,0,1,33,1,1,100,3,2,6,63,1,10,2,22,4210,52,60,3,85000,38,0,39,0
33000,4,2,3,2,33,6,2,200,3,1,4,40,1,10,2,22,4140,8,40,3,3000,11,0,39,35
110000,4,2,15,2,35,6,2,200,3,1,10,101,1,10,2,28,420,52,36,3,40000,42,0,39,153
152900,3,0,99,1,35,6,1,100,3,2,6,63,1,10,2,22,9620,52,36,3,18000,20,0,39,113
43200,1,0,99,1,33,6,1,100,3,2,10,101,1,10,2,28,2320,52,60,3,43100,27,0,39,0
16000,1,0,99,1,33,6,1,100,3,2,6,63,1,10,1,13,9620,30,30,3,0,20,0,39,35
216000,3,1,3,2,35,1,1,100,4,2,11,114,1,10,2,23,110,52,40,3,90000,42,0,39,49
238840,6,0,99,1,29,3,2,200,3,1,6,64,1,10,1,13,4220,52,40,3,0,19,0,39,35
46000,4,2,7,2,35,1,1,100,3,2,6,65,1,10,2,28,4720,52,13,3,6000,18,0,39,0
40010,1,0,99,2,29,6,1,100,3,2,10,101,1,10,2,22,735,52,40,3,40000,39,0,39,93
162100,5,0,99,1,29,6,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,23000,20,0,39,0
78000,4,2,0,1,32,1,1,100,3,2,10,101,1,10,2,22,440,52,40,3,78000,42,0,39,49
25000,2,0,99,2,32,1,1,100,3,2,6,63,1,10,2,22,5000,52,40,3,25000,42,0,39,35
23600,4,2,2,1,28,1,1,100,3,2,8,81,1,14,2,25,3710,52,50,3,23600,32,1,39,0
72000,4,2,1,1,27,1,1,100,3,2,6,65,1,10,2,28,9620,52,40,3,50000,20,5,39,0
25600,1,0,99,1,33,6,1,100,3,2,6,65,1,10,2,22,910,45,40,3,25600,42,0,39,0
56000,2,0,99,1,27,6,1,100,3,2,11,114,1,10,2,27,2205,52,40,3,23000,41,0,39,49
50000,4,2,5,2,26,6,8,801,3,2,7,71,1,10,2,22,120,52,40,3,34000,42,0,39,165
50000,4,2,5,1,35,6,7,700,3,1,10,101,1,10,2,23,3605,26,24,3,16000,16,0,39,113
60000,1,0,99,1,28,6,1,100,3,2,11,114,1,10,2,27,650,52,50,3,60000,43,0,39,0
91500,4,2,9,2,32,6,2,200,3,1,7,71,1,10,2,22,3603,52,30,3,22500,16,0,39,57
91500,4,2,9,1,28,6,2,200,3,1,6,63,1,10,2,22,2360,52,48,3,66000,20,0,39,23
60100,2,0,99,2,26,1,1,100,3,2,6,63,1,10,2,22,9620,49,40,3,23900,20,0,39,0
109800,3,1,1,2,31,1,1,100,3,2,10,101,1,10,2,22,735,52,40,3,60000,39,0,39,35
109800,3,1,1,2,32,1,1,100,3,2,10,101,1,10,2,22,51,52,40,3,45000,42,0,39,35
120000,5,3,4,2,35,1,1,100,3,2,11,114,1,10,2,23,3230,52,16,3,20000,26,0,39,35
120000,5,3,4,1,35,1,1,100,3,2,10,101,1,10,2,22,1021,52,40,3,100000,33,0,39,35
92000,3,1,5,1,27,1,1,100,3,2,6,63,1,10,2,22,9130,52,55,3,52000,25,0,39,0
92000,3,1,5,2,26,1,1,100,3,2,7,71,1,10,2,22,8810,52,40,3,40000,26,0,39,0
18200,4,2,2,2,26,6,2,200,3,1,6,65,1,10,2,23,3603,52,40,3,7000,16,0,39,61
18200,4,2,2,1,29,6,2,200,3,1,3,30,1,10,2,23,4220,52,30,3,11200,19,0,39,61
81000,3,1,0,1,34,1,1,100,3,2,7,71,1,10,2,22,9640,52,45,3,36000,23,0,39,0
81000,3,1,0,2,32,1,1,100,3,2,10,101,1,10,2,22,800,52,40,3,45000,38,0,39,0
16800,5,3,0,1,35,4,1,100,3,2,6,64,1,10,1,13,8500,52,30,3,0,26,0,39,0
16800,5,3,0,2,27,4,1,100,3,2,7,71,1,10,2,22,4230,52,20,3,4800,14,0,39,113
47000,4,2,11,1,33,6,2,200,3,1,6,63,1,10,2,22,5610,52,40,3,37000,26,0,39,153
47000,4,2,11,2,34,6,2,200,3,1,6,63,1,10,2,22,4720,52,16,3,10000,18,0,39,153
33300,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,6260,52,40,3,20000,20,0,39,35
33300,1,0,99,1,27,6,1,100,3,2,6,65,1,10,2,22,6260,40,25,3,15000,20,0,39,35
125000,4,2,1,1,31,1,1,100,3,2,6,63,1,10,2,22,6230,52,40,3,40000,24,0,39,0
94000,1,0,99,1,35,6,8,834,3,1,11,114,1,10,2,22,1021,52,50,3,94000,33,0,39,61
54760,4,2,3,1,32,1,1,100,3,2,8,81,1,10,2,22,1031,52,40,3,56000,33,1,39,153
30000,1,0,99,2,26,4,1,100,3,2,8,81,1,10,2,22,4850,51,34,3,30000,24,0,39,23
114500,4,2,10,1,35,1,1,100,3,2,7,71,1,10,2,22,1106,52,40,3,107000,33,1,39,35
73000,4,2,6,2,31,1,1,100,3,2,6,65,1,10,2,28,2545,10,15,3,3000,33,0,39,0
50000,2,0,99,1,33,1,1,100,3,2,6,63,1,10,1,13,2634,52,42,3,0,38,0,39,0
50000,2,0,99,2,29,1,1,100,3,2,6,63,1,10,2,25,5550,52,50,3,42000,34,0,39,0
86000,2,1,11,2,33,4,1,100,3,2,10,101,1,10,2,22,52,52,45,3,86000,42,0,39,0
43000,2,1,11,1,33,4,1,100,3,2,6,63,1,10,2,22,7720,52,40,3,43000,23,0,39,17
125000,4,2,2,1,35,1,1,100,3,2,6,63,1,10,2,22,5530,52,40,3,60000,25,0,39,35
125000,4,2,2,2,35,1,1,100,3,2,11,114,1,10,2,28,2310,42,40,3,65000,27,0,39,35
46700,5,3,3,1,33,1,1,100,4,2,7,71,1,10,2,22,5610,52,50,3,45000,26,0,39,61
93900,4,1,3,1,29,1,1,100,3,2,6,63,1,10,1,13,4251,52,35,3,23000,17,1,39,61
93900,4,0,99,1,26,6,1,100,3,2,6,63,1,10,2,22,8920,52,40,3,26000,23,1,39,165
40000,1,0,99,1,33,6,1,100,3,2,8,81,1,10,2,22,1031,30,40,3,40000,33,0,39,61
64000,4,2,4,2,35,1,1,100,3,2,6,63,1,10,2,22,5740,4,30,3,3000,22,0,39,0
120000,2,0,99,2,35,1,1,100,3,2,11,114,1,10,2,28,2002,52,40,3,62000,33,0,39,23
85500,1,0,99,1,28,6,1,100,3,2,10,101,1,10,2,23,4720,52,40,3,32500,18,0,39,49
85500,1,0,99,2,28,6,1,100,3,2,11,114,1,10,2,23,230,52,40,3,53000,27,0,39,49
60000,2,0,99,1,25,6,2,200,3,1,6,64,1,10,2,22,8990,52,60,3,30000,23,0,39,113
57900,2,0,99,1,28,6,1,100,3,2,6,63,1,10,2,22,7160,40,40,3,17000,27,0,39,153
57000,5,3,0,1,26,1,1,100,3,2,8,81,1,10,2,28,5521,52,40,3,38000,31,6,39,0
39000,2,0,99,2,35,6,2,200,3,1,6,65,1,10,2,22,1108,52,45,3,35000,33,0,39,35
55000,2,0,99,1,25,6,1,100,3,2,6,63,1,10,1,13,3602,5,99,3,0,16,0,39,0
165000,3,0,99,1,27,6,1,100,3,2,6,63,1,10,2,22,9130,52,40,3,30000,25,0,39,61
68000,3,1,10,1,29,6,1,100,3,2,8,81,1,10,2,22,8000,52,40,3,45000,30,0,39,0
34900,2,1,10,2,31,6,1,100,3,2,7,71,1,10,2,22,2012,52,40,3,31500,27,0,39,3
17000,2,0,99,1,31,6,2,200,3,1,5,50,1,10,2,22,4720,52,20,3,7000,18,0,39,35
77000,2,0,99,1,27,1,1,100,3,2,8,81,1,10,2,22,7330,52,45,3,68000,30,0,39,61
61000,1,0,99,1,26,6,1,100,3,2,6,65,1,10,2,22,7730,52,40,3,36000,23,0,39,0
38000,5,3,3,1,31,1,1,100,3,2,4,40,1,10,2,22,6260,52,40,3,38000,20,0,39,7
65000,2,0,99,1,28,6,1,100,3,2,11,114,1,10,2,22,735,27,40,3,25000,39,0,39,49
70000,2,1,9,2,34,3,1,100,3,2,8,81,1,10,2,22,650,52,60,3,50000,43,0,39,0
82000,4,2,0,2,34,1,1,100,3,2,11,114,1,10,2,22,2360,52,18,3,17000,20,0,39,41
268630,3,0,99,2,31,6,1,100,3,2,10,101,1,10,2,22,5110,52,40,3,42000,25,0,39,0
20000,1,0,99,2,31,2,1,100,3,2,7,71,1,10,2,22,5710,52,25,3,20000,22,0,39,153
49000,5,3,4,2,32,6,2,200,3,1,6,64,1,10,2,22,4600,52,40,3,19000,13,0,39,61
67000,4,2,10,1,35,6,1,100,3,2,7,71,1,10,2,22,7140,52,40,3,28000,34,0,39,0
99000,5,1,11,1,28,6,1,100,3,2,6,65,1,10,2,22,4240,52,50,3,40000,23,0,39,113
87000,1,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,1530,52,50,3,87000,49,0,39,113
46000,2,1,9,2,34,4,1,100,3,2,10,101,1,10,2,22,4850,52,50,3,46000,24,0,39,49
